gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20150227BKNHOU,0021400863,BKN,HOU,HOU,-360,total,,240,39,84,9,32,15,17,,8,33,41,26,25,9,13,5,4,102
20150227LACMEM,0021400864,LAC,MEM,LAC,170,total,,240,36,78,9,26,16,28,,9,38,47,20,19,9,11,10,4,97
20150227LACMEM,0021400864,LAC,MEM,MEM,-200,total,,240,33,87,3,12,10,15,,11,30,41,19,27,6,14,4,10,79
20150227MIANOP,0021400865,MIA,NOP,MIA,-130,total,,240,41,84,8,21,12,16,,6,25,31,21,23,3,6,7,6,102
20150227MIANOP,0021400865,MIA,NOP,NOP,110,total,,240,39,76,6,16,20,27,,7,30,37,26,19,3,10,6,7,104
20150227UTADEN,0021400866,UTA,DEN,UTA,170,total,,240,39,68,9,21,17,21,,8,35,43,24,23,13,20,15,3,104
20150227UTADEN,0021400866,UTA,DEN,DEN,-200,total,,240,28,84,8,32,18,29,,16,20,36,22,13,9,15,3,15,82
20150227SASSAC,0021400867,SAS,SAC,SAS,-500,total,,240,35,88,8,23,29,32,,10,32,42,18,16,8,5,7,2,107
20150227SASSAC,0021400867,SAS,SAC,SAC,400,total,,240,38,79,1,4,19,23,,7,40,47,15,28,3,17,2,7,96
20150227MILLAL,0021400868,MIL,LAL,MIL,-260,total,,240,34,87,4,17,21,29,,13,36,49,18,17,7,11,6,5,93
20150227MILLAL,0021400868,MIL,LAL,LAL,220,total,,240,40,85,6,18,15,22,,9,41,50,23,21,7,12,5,6,101
20150227OKCPOR,0021400869,OKC,POR,OKC,210,total,,240,45,94,4,14,18,22,,13,34,47,24,23,5,11,4,4,112
20150227OKCPOR,0021400869,OKC,POR,POR,-250,total,,240,39,89,10,26,27,31,,12,31,43,20,14,7,9,4,4,115
20150228DETWAS,0021400870,DET,WAS,DET,170,total,,240,38,79,8,26,11,21,,9,31,40,18,22,8,17,2,2,95
20150228DETWAS,0021400870,DET,WAS,WAS,-200,total,,240,37,78,7,20,18,25,,12,31,43,21,16,14,12,2,2,99
20150228ATLMIA,0021400871,ATL,MIA,ATL,-140,total,,240,34,79,10,25,15,20,,8,29,37,23,19,12,18,5,3,93
20150228ATLMIA,0021400871,ATL,MIA,MIA,120,total,,240,32,81,7,26,20,21,,14,33,47,17,16,12,23,3,5,91
20150228TORNYK,0021400872,TOR,NYK,TOR,-800,total,,240,34,81,8,29,22,28,,10,30,40,16,27,7,12,4,5,98
20150228TORNYK,0021400872,TOR,NYK,NYK,550,total,,240,33,75,7,19,30,38,,8,36,44,21,21,8,11,5,4,103
20150228MEMMIN,0021400873,MEM,MIN,MEM,-260,total,,240,38,64,4,11,21,29,,6,37,43,21,24,7,24,7,1,101
20150228MEMMIN,0021400873,MEM,MIN,MIN,220,total,,240,34,88,7,19,22,27,,16,19,35,22,22,12,12,1,7,97
20150228BKNDAL,0021400874,BKN,DAL,BKN,320,total,,240,40,77,10,23,14,23,,12,36,48,20,21,5,14,4,3,104
20150228BKNDAL,0021400874,BKN,DAL,DAL,-400,total,,240,35,82,9,28,15,18,,8,29,37,23,19,10,12,3,4,94
20150228SASPHX,0021400875,SAS,PHX,SAS,115,total,,240,41,92,4,19,15,17,,10,46,56,18,24,7,14,6,4,101
20150228SASPHX,0021400875,SAS,PHX,PHX,-135,total,,240,25,84,5,16,19,24,,8,34,42,13,22,7,18,4,6,74
20150228MILUTA,0021400876,MIL,UTA,MIL,145,total,,240,29,74,5,15,12,14,,8,31,39,18,23,15,23,4,7,75
20150228MILUTA,0021400876,MIL,UTA,UTA,-165,total,,240,29,76,6,22,18,23,,13,33,46,18,18,16,22,7,4,82
20150301LACCHI,0021400877,LAC,CHI,LAC,-135,total,,240,38,87,7,27,13,24,,13,42,55,15,23,6,8,12,1,96
20150301LACCHI,0021400877,LAC,CHI,CHI,115,total,,240,27,87,10,26,22,30,,17,34,51,18,17,2,11,1,12,86
20150301OKCLAL,0021400878,OKC,LAL,OKC,155,total,,240,40,97,11,32,17,23,,16,39,55,21,16,5,9,6,6,108
20150301OKCLAL,0021400878,OKC,LAL,LAL,-175,total,,240,40,90,9,25,12,18,,9,40,49,25,20,6,9,6,6,101
20150301PORSAC,0021400879,POR,SAC,POR,-400,total,,240,41,83,10,24,18,20,,11,32,43,19,20,5,17,3,2,110
20150301PORSAC,0021400879,POR,SAC,SAC,320,total,,240,39,86,3,12,18,23,,7,26,33,24,18,8,12,2,3,99
20150301GSWBOS,0021400880,GSW,BOS,GSW,-400,total,,240,40,95,12,34,14,17,,15,40,55,19,18,4,10,8,3,106
20150301GSWBOS,0021400880,GSW,BOS,BOS,330,total,,240,40,109,8,31,13,17,,21,39,60,21,17,4,8,3,8,101
20150301PHIIND,0021400881,PHI,IND,PHI,600,total,,240,29,84,5,24,11,17,,10,37,47,10,25,8,16,6,9,74
20150301PHIIND,0021400881,PHI,IND,IND,-900,total,,240,36,88,3,18,19,25,,13,40,53,17,15,11,12,9,6,94
20150301CHAORL,0021400882,CHA,ORL,CHA,-125,total,,240,40,80,8,18,10,14,,7,40,47,22,17,5,16,4,3,98
20150301CHAORL,0021400882,CHA,ORL,ORL,105,total,,240,31,85,6,15,15,20,,10,34,44,16,19,8,11,3,4,83
20150301CLEHOU,0021400883,CLE,HOU,CLE,-110,total,,265,40,98,12,40,11,21,,22,31,53,19,29,11,15,5,5,103
20150301CLEHOU,0021400883,CLE,HOU,HOU,-110,total,,265,34,74,11,30,26,33,,8,28,36,21,20,11,19,5,5,105
20150301NOPDEN,0021400884,NOP,DEN,NOP,165,total,,240,36,74,5,22,22,30,,9,35,44,22,19,7,16,4,3,99
20150301NOPDEN,0021400884,NOP,DEN,DEN,-185,total,,240,37,92,9,33,9,17,,16,28,44,17,25,10,11,3,4,92
20150302TORPHI,0021400885,TOR,PHI,TOR,-500,total,,240,41,80,11,27,21,24,,10,26,36,24,16,6,9,6,6,114
20150302TORPHI,0021400885,TOR,PHI,PHI,400,total,,240,41,78,8,20,13,19,,10,26,36,32,18,6,15,6,6,103
20150302GSWBKN,0021400886,GSW,BKN,GSW,-240,total,,240,42,90,11,30,13,18,,17,33,50,26,20,11,15,7,1,108
20150302GSWBKN,0021400886,GSW,BKN,BKN,200,total,,240,44,89,10,21,12,16,,11,27,38,20,12,7,13,1,7,110
20150302PHXMIA,0021400887,PHX,MIA,PHX,105,total,,240,33,78,7,31,25,38,,14,29,43,17,27,7,19,2,4,98
20150302PHXMIA,0021400887,PHX,MIA,MIA,-125,total,,240,43,82,7,14,22,30,,12,33,45,19,31,14,14,4,2,115
20150302LACMIN,0021400888,LAC,MIN,LAC,-270,total,,240,44,92,12,33,10,19,,9,34,43,24,26,7,11,3,4,110
20150302LACMIN,0021400888,LAC,MIN,MIN,230,total,,240,36,82,4,15,29,35,,8,39,47,25,22,6,11,4,3,105
20150302NOPDAL,0021400889,NOP,DAL,NOP,300,total,,240,35,74,10,21,13,16,,10,27,37,19,18,4,13,4,6,93
20150302NOPDAL,0021400889,NOP,DAL,DAL,-360,total,,240,38,79,6,16,20,22,,9,29,38,11,14,7,5,6,4,102
20150303LALCHA,0021400890,LAL,CHA,LAL,350,total,,240,39,86,6,17,19,21,,6,35,41,24,21,6,11,4,5,103
20150303LALCHA,0021400890,LAL,CHA,CHA,-450,total,,240,39,79,5,13,21,31,,5,37,42,30,17,10,11,5,4,104
20150303BOSCLE,0021400891,BOS,CLE,BOS,550,total,,240,31,88,7,28,10,13,,11,31,42,23,20,4,14,3,6,79
20150303BOSCLE,0021400891,BOS,CLE,CLE,-800,total,,240,43,89,10,28,14,14,,12,40,52,28,18,10,11,6,3,110
20150303HOUATL,0021400892,HOU,ATL,HOU,330,total,,240,39,90,14,41,4,9,,8,33,41,30,21,6,12,6,6,96
20150303HOUATL,0021400892,HOU,ATL,ATL,-400,total,,240,39,86,8,29,18,21,,9,40,49,23,13,3,15,6,6,104
20150303WASCHI,0021400893,WAS,CHI,WAS,-125,total,,240,35,84,8,22,14,19,,10,29,39,23,23,10,11,11,7,92
20150303WASCHI,0021400893,WAS,CHI,CHI,105,total,,240,33,78,9,29,22,30,,10,37,47,20,16,5,16,7,11,97
20150303UTAMEM,0021400894,UTA,MEM,UTA,260,total,,240,36,80,5,25,16,19,,14,41,55,22,17,7,15,7,4,93
20150303UTAMEM,0021400894,UTA,MEM,MEM,-320,total,,240,33,82,3,11,13,19,,11,26,37,15,12,7,11,4,7,82
20150303MILDEN,0021400895,MIL,DEN,MIL,-240,total,,240,35,86,10,24,15,22,,8,33,41,21,25,6,14,7,5,95
20150303MILDEN,0021400895,MIL,DEN,DEN,200,total,,240,39,86,12,34,16,20,,8,35,43,26,24,8,13,5,7,106
20150304NYKIND,0021400896,NYK,IND,NYK,950,total,,240,30,76,6,16,16,23,,11,34,45,16,20,6,19,4,8,82
20150304NYKIND,0021400896,NYK,IND,IND,-1450,total,,240,38,80,10,22,19,24,,8,32,40,21,21,8,11,8,4,105
20150304PHXORL,0021400897,PHX,ORL,PHX,160,total,,240,37,79,8,21,23,27,,9,25,34,22,15,10,19,3,5,105
20150304PHXORL,0021400897,PHX,ORL,ORL,-180,total,,240,41,87,5,20,13,15,,9,33,42,21,26,13,20,5,3,100
20150304UTABOS,0021400898,UTA,BOS,UTA,105,total,,240,34,75,3,19,13,21,,11,40,51,21,19,1,13,4,3,84
20150304UTABOS,0021400898,UTA,BOS,BOS,-125,total,,240,33,88,8,27,11,20,,12,27,39,21,20,5,3,3,4,85
20150304CHABKN,0021400899,CHA,BKN,CHA,190,total,,240,42,85,8,19,23,28,,12,37,49,24,20,5,11,2,1,115
20150304CHABKN,0021400899,CHA,BKN,BKN,-230,total,,240,35,88,3,16,18,24,,12,26,38,15,24,6,9,1,2,91
20150304CLETOR,0021400900,CLE,TOR,CLE,-200,total,,240,40,78,15,36,25,34,,9,26,35,27,16,7,9,3,3,120
20150304CLETOR,0021400900,CLE,TOR,TOR,170,total,,240,43,79,10,21,16,17,,7,27,34,24,24,5,8,3,3,112
20150304MEMHOU,0021400901,MEM,HOU,MEM,140,total,,240,42,83,4,16,14,17,,7,31,38,27,15,11,9,3,5,102
20150304MEMHOU,0021400901,MEM,HOU,HOU,-160,total,,240,42,86,11,28,5,5,,12,28,40,24,12,7,12,5,3,100
20150304DENMIN,0021400902,DEN,MIN,DEN,250,total,,240,42,92,8,20,8,10,,14,37,51,27,21,8,13,3,5,100
20150304DENMIN,0021400902,DEN,MIN,MIN,-300,total,,240,32,82,3,18,18,25,,12,31,43,18,16,7,12,5,3,85
20150304DETNOP,0021400903,DET,NOP,DET,180,total,,240,38,93,2,14,7,9,,16,36,52,25,19,8,18,7,12,85
20150304DETNOP,0021400903,DET,NOP,NOP,-220,total,,240,37,90,2,12,12,16,,15,31,46,18,15,7,14,12,7,88
20150304PHIOKC,0021400904,PHI,OKC,PHI,1200,total,,265,34,96,15,35,35,44,,16,42,58,20,26,8,17,8,9,118
20150304PHIOKC,0021400904,PHI,OKC,OKC,-2000,total,,265,44,96,7,21,28,34,,9,45,54,19,31,9,14,9,8,123
20150304LALMIA,0021400905,LAL,MIA,LAL,400,total,,240,38,88,7,18,11,17,,7,35,42,23,26,11,14,1,7,94
20150304LALMIA,0021400905,LAL,MIA,MIA,-500,total,,240,32,79,3,16,33,43,,13,42,55,16,15,8,15,7,1,100
20150304SACSAS,0021400906,SAC,SAS,SAC,500,total,,240,29,78,3,9,24,34,,8,27,35,15,13,14,17,4,10,85
20150304SACSAS,0021400906,SAC,SAS,SAS,-700,total,,240,45,85,10,23,12,16,,8,36,44,23,23,13,17,10,4,112
20150304MILGSW,0021400907,MIL,GSW,MIL,900,total,,240,34,80,5,14,20,25,,16,31,47,17,19,11,23,1,8,93
20150304MILGSW,0021400907,MIL,GSW,GSW,-1600,total,,240,37,73,14,34,14,25,,4,30,34,30,24,16,16,8,1,102
20150304PORLAC,0021400908,POR,LAC,POR,-130,total,,265,34,87,8,32,22,29,,10,51,61,19,21,3,15,4,4,98
20150304PORLAC,0021400908,POR,LAC,LAC,110,total,,265,37,96,11,31,8,18,,9,42,51,25,26,6,9,4,4,93
20150305OKCCHI,0021400909,OKC,CHI,OKC,100,total,,240,41,88,8,20,15,19,,8,33,41,20,18,8,9,4,3,105
20150305OKCCHI,0021400909,OKC,CHI,CHI,-120,total,,240,40,87,7,25,21,26,,12,36,48,26,15,4,10,3,4,108
20150305DALPOR,0021400910,DAL,POR,DAL,130,total,,240,33,88,2,16,7,8,,6,35,41,17,16,10,13,3,5,75
20150305DALPOR,0021400910,DAL,POR,POR,-150,total,,240,34,82,7,22,19,21,,8,48,56,20,15,7,16,5,3,94
20150306TORCHA,0021400911,TOR,CHA,TOR,100,total,,240,37,91,7,22,13,15,,5,27,32,21,18,5,5,5,5,94
20150306TORCHA,0021400911,TOR,CHA,CHA,-120,total,,240,40,85,5,20,18,20,,11,45,56,26,15,3,15,5,5,103
20150306CHIIND,0021400912,CHI,IND,CHI,200,total,,240,31,86,5,23,17,19,,14,30,44,20,25,5,11,3,4,84
20150306CHIIND,0021400912,CHI,IND,IND,-240,total,,240,34,80,6,20,24,33,,15,36,51,23,22,7,11,4,3,98
20150306SACORL,0021400913,SAC,ORL,SAC,-155,total,,240,38,85,10,27,28,38,,19,24,43,18,16,6,14,6,5,114
20150306SACORL,0021400913,SAC,ORL,ORL,135,total,,240,48,85,13,24,10,12,,8,29,37,29,24,10,10,5,6,119
20150306UTAPHI,0021400914,UTA,PHI,UTA,290,total,,240,27,71,6,12,29,41,,12,37,49,17,20,9,18,5,4,89
20150306UTAPHI,0021400914,UTA,PHI,PHI,-350,total,,240,32,88,10,32,9,18,,13,30,43,22,29,13,13,4,5,83
20150306CLEATL,0021400915,CLE,ATL,CLE,-125,total,,240,29,69,13,38,26,33,,10,27,37,18,14,7,17,6,4,97
20150306CLEATL,0021400915,CLE,ATL,ATL,105,total,,240,43,84,6,21,14,17,,11,27,38,27,22,10,12,4,6,106
20150306PHXBKN,0021400916,PHX,BKN,PHX,120,total,,265,39,91,3,26,27,35,,12,39,51,19,24,13,15,2,1,108
20150306PHXBKN,0021400916,PHX,BKN,BKN,-140,total,,265,34,97,8,22,24,29,,18,39,57,21,29,5,20,1,2,100
20150306DETHOU,0021400917,DET,HOU,DET,280,total,,240,37,102,6,29,13,17,,19,31,50,20,22,12,12,5,6,93
20150306DETHOU,0021400917,DET,HOU,HOU,-340,total,,240,38,91,6,28,21,25,,13,42,55,23,16,6,19,6,5,103
20150306LALMEM,0021400918,LAL,MEM,LAL,600,total,,240,39,84,5,12,7,9,,5,39,44,22,26,6,9,9,1,90
20150306LALMEM,0021400918,LAL,MEM,MEM,-900,total,,240,34,77,1,11,28,33,,7,35,42,18,12,7,8,1,9,97
20150306BOSNOP,0021400919,BOS,NOP,BOS,250,total,,240,36,79,10,23,22,25,,7,30,37,19,17,8,11,1,6,104
20150306BOSNOP,0021400919,BOS,NOP,NOP,-300,total,,240,38,80,8,21,14,15,,9,36,45,22,15,5,18,6,1,98
20150306MIAWAS,0021400920,MIA,WAS,MIA,200,total,,240,37,79,10,27,13,19,,8,29,37,18,19,5,14,2,4,97
20150306MIAWAS,0021400920,MIA,WAS,WAS,-240,total,,240,38,82,7,23,16,18,,10,33,43,24,21,6,15,4,2,99
20150306DENSAS,0021400921,DEN,SAS,DEN,600,total,,240,45,86,6,17,15,23,,8,30,38,21,26,7,13,3,8,111
20150306DENSAS,0021400921,DEN,SAS,SAS,-900,total,,240,43,79,9,24,25,33,,3,33,36,24,20,8,9,8,3,120
20150306DALGSW,0021400922,DAL,GSW,DAL,600,total,,240,32,87,6,20,19,26,,3,31,34,17,20,15,11,1,11,89
20150306DALGSW,0021400922,DAL,GSW,GSW,-800,total,,240,38,81,11,23,17,19,,9,42,51,28,21,5,22,11,1,104
20150307MEMNOP,0021400923,MEM,NOP,MEM,105,total,,240,32,74,6,16,19,29,,8,31,39,26,19,15,14,7,13,89
20150307MEMNOP,0021400923,MEM,NOP,NOP,-125,total,,240,38,80,8,23,11,13,,7,34,41,24,18,8,18,13,7,95
20150307PHXCLE,0021400924,PHX,CLE,PHX,500,total,,240,30,84,9,25,10,14,,13,30,43,20,20,6,10,4,1,79
20150307PHXCLE,0021400924,PHX,CLE,CLE,-700,total,,240,31,75,8,20,19,23,,12,34,46,22,14,5,14,1,4,89
20150307SACMIA,0021400925,SAC,MIA,SAC,-120,total,,265,40,88,10,25,19,24,,12,34,46,26,29,7,20,4,8,109
20150307SACMIA,0021400925,SAC,MIA,MIA,100,total,,265,41,80,7,24,25,33,,4,30,34,23,21,13,13,8,4,114
20150307INDNYK,0021400926,IND,NYK,IND,-500,total,,240,30,79,7,18,25,30,,12,33,45,16,25,5,11,3,4,92
20150307INDNYK,0021400926,IND,NYK,NYK,400,total,,240,30,78,3,15,23,30,,13,28,41,13,27,4,12,4,3,86
20150307ATLPHI,0021400927,ATL,PHI,ATL,-360,total,,240,30,77,11,25,13,16,,5,37,42,20,14,8,19,9,3,84
20150307ATLPHI,0021400927,ATL,PHI,PHI,300,total,,240,35,95,13,37,9,17,,17,38,55,24,12,14,16,3,9,92
20150307PORMIN,0021400928,POR,MIN,POR,-220,total,,240,43,88,14,27,13,17,,9,27,36,18,23,3,10,3,3,113
20150307PORMIN,0021400928,POR,MIN,MIN,180,total,,240,46,85,4,7,25,31,,10,35,45,26,15,7,6,3,3,121
20150307WASMIL,0021400929,WAS,MIL,WAS,170,total,,240,31,81,9,28,14,22,,14,35,49,19,19,9,17,3,6,85
20150307WASMIL,0021400929,WAS,MIL,MIL,-200,total,,240,36,78,10,20,9,15,,10,34,44,25,18,7,16,6,3,91
20150307HOUDEN,0021400930,HOU,DEN,HOU,-180,total,,240,40,86,10,28,24,32,,11,37,48,25,22,11,22,2,8,114
20150307HOUDEN,0021400930,HOU,DEN,DEN,160,total,,240,38,92,9,30,15,19,,12,32,44,23,28,16,18,8,2,100
20150308CHISAS,0021400931,CHI,SAS,CHI,425,total,,240,37,73,5,15,26,29,,7,37,44,20,24,6,20,6,4,105
20150308CHISAS,0021400931,CHI,SAS,SAS,-550,total,,240,44,90,9,22,19,24,,8,27,35,14,22,15,7,4,6,116
20150308LACGSW,0021400932,LAC,GSW,LAC,350,total,,240,40,83,8,25,10,14,,9,30,39,25,22,8,18,3,3,98
20150308LACGSW,0021400932,LAC,GSW,GSW,-450,total,,240,40,80,10,22,16,23,,7,30,37,23,15,13,13,3,3,106
20150308UTABKN,0021400933,UTA,BKN,UTA,110,total,,240,34,72,10,22,17,21,,12,31,43,24,12,6,16,4,2,95
20150308UTABKN,0021400933,UTA,BKN,BKN,-130,total,,240,38,76,8,15,4,11,,7,23,30,21,16,9,14,2,4,88
20150308CHADET,0021400934,CHA,DET,CHA,-120,total,,240,41,79,6,17,20,23,,4,35,39,32,20,6,9,5,3,108
20150308CHADET,0021400934,CHA,DET,DET,100,total,,240,39,89,3,14,20,25,,13,29,42,21,16,8,10,3,5,101
20150308BOSORL,0021400935,BOS,ORL,BOS,-140,total,,240,35,89,15,34,13,16,,18,30,48,24,23,9,14,3,8,98
20150308BOSORL,0021400935,BOS,ORL,ORL,120,total,,240,38,87,7,22,20,30,,18,38,56,20,15,8,15,8,3,103
20150308TOROKC,0021400936,TOR,OKC,TOR,220,total,,240,42,98,11,27,9,9,,12,21,33,24,21,12,8,3,10,104
20150308TOROKC,0021400936,TOR,OKC,OKC,-260,total,,240,42,82,6,21,18,25,,13,36,49,30,13,6,18,10,3,108
20150308DALLAL,0021400937,DAL,LAL,DAL,-350,total,,240,38,78,9,26,15,22,,6,27,33,21,20,10,7,7,5,100
20150308DALLAL,0021400937,DAL,LAL,LAL,290,total,,240,38,82,2,14,15,21,,15,32,47,23,24,5,16,5,7,93
20150309WASCHA,0021400938,WAS,CHA,WAS,125,total,,240,44,85,2,14,5,5,,8,41,49,21,19,10,13,4,8,95
20150309WASCHA,0021400938,WAS,CHA,CHA,-145,total,,240,25,77,4,22,15,20,,8,29,37,13,11,4,15,8,4,69
20150309SACATL,0021400939,SAC,ATL,SAC,600,total,,240,39,81,8,20,19,20,,16,24,40,21,12,10,16,2,6,105
20150309SACATL,0021400939,SAC,ATL,ATL,-900,total,,240,53,88,20,36,4,7,,10,23,33,42,18,8,13,6,2,130
20150309BOSMIA,0021400940,BOS,MIA,BOS,120,total,,240,39,87,6,25,16,17,,16,27,43,17,25,7,9,2,2,100
20150309BOSMIA,0021400940,BOS,MIA,MIA,-140,total,,240,29,69,4,17,28,34,,5,27,32,15,17,5,13,2,2,90
20150309MEMCHI,0021400941,MEM,CHI,MEM,-240,total,,240,42,84,5,14,12,17,,7,33,40,25,12,13,11,5,2,101
20150309MEMCHI,0021400941,MEM,CHI,CHI,200,total,,240,35,80,10,22,11,14,,9,35,44,18,13,7,15,2,5,91
20150309NOPMIL,0021400942,NOP,MIL,NOP,105,total,,240,44,75,9,15,17,21,,10,24,34,26,20,7,17,4,5,114
20150309NOPMIL,0021400942,NOP,MIL,MIL,-125,total,,240,37,71,4,15,25,31,,8,17,25,20,18,11,14,5,4,103
20150309NYKDEN,0021400943,NYK,DEN,NYK,450,total,,240,29,75,5,13,15,25,,8,37,45,21,22,3,14,10,4,78
20150309NYKDEN,0021400943,NYK,DEN,DEN,-600,total,,240,38,87,8,24,22,29,,11,37,48,21,20,6,6,4,10,106
20150309GSWPHX,0021400944,GSW,PHX,GSW,-230,total,,240,35,83,13,31,15,19,,9,39,48,17,21,11,18,8,1,98
20150309GSWPHX,0021400944,GSW,PHX,PHX,190,total,,240,29,77,4,11,18,23,,6,31,37,13,19,11,18,1,8,80
20150309MINLAC,0021400945,MIN,LAC,MIN,290,total,,240,31,83,2,8,12,21,,12,38,50,25,19,12,15,2,2,76
20150309MINLAC,0021400945,MIN,LAC,LAC,-350,total,,240,35,79,11,31,8,15,,9,33,42,30,23,11,15,2,2,89
20150310ORLIND,0021400946,ORL,IND,ORL,320,total,,240,34,92,4,17,14,20,,19,26,45,15,17,9,10,7,5,86
20150310ORLIND,0021400946,ORL,IND,IND,-400,total,,240,45,85,17,34,11,12,,11,38,49,37,15,6,13,5,7,118
20150310NOPBKN,0021400947,NOP,BKN,NOP,125,total,,240,45,87,12,21,9,11,,8,33,41,31,19,10,10,4,5,111
20150310NOPBKN,0021400947,NOP,BKN,BKN,-145,total,,240,35,84,6,16,15,23,,12,29,41,19,12,5,12,5,4,91
20150310CLEDAL,0021400948,CLE,DAL,CLE,-180,total,,240,44,87,15,32,24,29,,12,38,50,25,28,11,12,5,6,127
20150310CLEDAL,0021400948,CLE,DAL,DAL,160,total,,240,33,81,5,20,23,33,,15,27,42,18,22,6,16,6,5,94
20150310TORSAS,0021400949,TOR,SAS,TOR,250,total,,240,43,97,8,26,13,18,,18,28,46,19,26,6,9,5,3,107
20150310TORSAS,0021400949,TOR,SAS,SAS,-300,total,,240,41,85,11,18,24,30,,13,32,45,24,17,7,11,3,5,117
20150310NYKUTA,0021400950,NYK,UTA,NYK,925,total,,240,31,79,5,13,15,17,,8,30,38,17,22,5,12,5,5,82
20150310NYKUTA,0021400950,NYK,UTA,UTA,-1400,total,,240,30,70,6,18,21,29,,6,34,40,16,21,8,11,5,5,87
20150310DETLAL,0021400951,DET,LAL,DET,-165,total,,240,32,83,8,35,13,19,,11,30,41,20,23,10,12,8,1,85
20150310DETLAL,0021400951,DET,LAL,LAL,145,total,,240,32,75,3,13,26,30,,10,36,46,23,17,8,11,1,8,93
20150311SACCHA,0021400952,SAC,CHA,SAC,320,total,,240,40,85,8,20,25,30,,7,36,43,25,21,4,12,3,12,113
20150311SACCHA,0021400952,SAC,CHA,CHA,-380,total,,240,42,93,6,18,16,26,,10,34,44,28,24,5,11,12,3,106
20150311CHIPHI,0021400953,CHI,PHI,CHI,-260,total,,265,40,87,10,24,14,20,,8,50,58,24,16,6,18,2,5,104
20150311CHIPHI,0021400953,CHI,PHI,PHI,220,total,,265,36,104,11,41,12,25,,17,38,55,16,15,12,10,5,2,95
20150311MEMBOS,0021400954,MEM,BOS,MEM,-260,total,,240,37,78,5,12,13,13,,10,31,41,21,19,11,21,4,5,92
20150311MEMBOS,0021400954,MEM,BOS,BOS,220,total,,240,37,85,8,27,13,17,,12,24,36,28,16,11,16,5,4,95
20150311BKNMIA,0021400955,BKN,MIA,BKN,160,total,,240,32,73,6,17,28,39,,14,30,44,15,24,8,21,2,3,98
20150311BKNMIA,0021400955,BKN,MIA,MIA,-180,total,,240,37,81,6,21,24,38,,11,28,39,23,29,14,10,3,2,104
20150311ORLMIL,0021400956,ORL,MIL,ORL,300,total,,240,34,85,10,18,13,13,,9,24,33,21,18,14,14,4,7,91
20150311ORLMIL,0021400956,ORL,MIL,MIL,-360,total,,240,39,79,8,18,11,16,,11,40,51,30,17,7,22,7,4,97
20150311LACOKC,0021400957,LAC,OKC,LAC,230,total,,240,35,76,15,30,35,47,,11,27,38,22,27,11,12,2,3,120
20150311LACOKC,0021400957,LAC,OKC,OKC,-270,total,,240,33,76,12,25,30,36,,11,28,39,19,32,5,20,3,2,108
20150311ATLDEN,0021400958,ATL,DEN,ATL,-300,total,,240,34,81,9,27,25,27,,8,24,32,18,18,11,17,3,9,102
20150311ATLDEN,0021400958,ATL,DEN,DEN,250,total,,240,42,84,13,31,18,20,,11,33,44,28,20,8,19,9,3,115
20150311MINPHX,0021400959,MIN,PHX,MIN,180,total,,240,36,81,1,13,24,26,,12,22,34,19,16,5,10,2,2,97
20150311MINPHX,0021400959,MIN,PHX,PHX,-210,total,,240,45,90,6,24,10,13,,16,29,45,25,19,7,16,2,2,106
20150311DETGSW,0021400960,DET,GSW,DET,1200,total,,240,42,98,4,12,10,12,,19,30,49,18,16,6,13,5,6,98
20150311DETGSW,0021400960,DET,GSW,GSW,-2000,total,,240,44,84,7,20,10,13,,10,32,42,29,11,5,17,6,5,105
20150311HOUPOR,0021400961,HOU,POR,HOU,120,total,,240,38,91,11,31,13,23,,12,28,40,21,16,12,11,5,2,100
20150311HOUPOR,0021400961,HOU,POR,POR,-140,total,,240,42,92,10,33,11,14,,16,44,60,25,18,5,19,2,5,105
20150312MILIND,0021400962,MIL,IND,MIL,250,total,,265,35,91,4,14,29,36,,12,36,48,17,27,11,15,3,7,103
20150312MILIND,0021400962,MIL,IND,IND,-300,total,,265,39,79,9,22,22,28,,6,42,48,24,33,7,20,7,3,109
20150312MEMWAS,0021400963,MEM,WAS,MEM,330,total,,240,31,80,3,19,22,30,,14,27,41,18,29,9,21,3,5,87
20150312MEMWAS,0021400963,MEM,WAS,WAS,-400,total,,240,40,80,5,17,22,31,,10,32,42,25,24,11,13,5,3,107
20150312CLESAS,0021400964,CLE,SAS,CLE,-125,total,,265,44,91,14,26,26,30,,11,26,37,19,22,8,12,2,9,128
20150312CLESAS,0021400964,CLE,SAS,SAS,105,total,,265,49,87,8,26,19,27,,9,32,41,28,26,6,13,9,2,125
20150312HOUUTA,0021400965,HOU,UTA,HOU,-135,total,,240,34,79,7,32,16,24,,8,29,37,19,22,8,9,2,10,91
20150312HOUUTA,0021400965,HOU,UTA,UTA,115,total,,240,44,92,11,33,10,17,,22,35,57,23,18,5,12,10,2,109
20150312NYKLAL,0021400966,NYK,LAL,NYK,250,total,,240,36,77,9,18,20,26,,4,29,33,27,19,5,8,9,4,101
20150312NYKLAL,0021400966,NYK,LAL,LAL,-300,total,,240,38,90,5,18,13,21,,15,36,51,18,26,6,13,4,9,94
20150313CHICHA,0021400967,CHI,CHA,CHI,-115,total,,240,31,82,15,32,14,19,,4,32,36,18,25,4,10,6,7,91
