gameid_num,seasonid,gameid,away,home
0021300592,00213,20140117GSWOKC,GSW,OKC
0021300593,00213,20140118MIACHA,MIA,CHA
0021300594,00213,20140118LACIND,LAC,IND
0021300595,00213,20140118DETWAS,DET,WAS
0021300596,00213,20140118PHICHI,PHI,CHI
0021300597,00213,20140118MILHOU,MIL,HOU
0021300598,00213,20140118UTAMIN,UTA,MIN
0021300599,00213,20140118GSWNOP,GSW,NOP
0021300600,00213,20140118PORDAL,POR,DAL
0021300601,00213,20140119LALTOR,LAL,TOR
0021300602,00213,20140119BOSORL,BOS,ORL
0021300603,00213,20140119SACOKC,SAC,OKC
0021300604,00213,20140119MILSAS,MIL,SAS
0021300605,00213,20140119DENPHX,DEN,PHX
0021300606,00213,20140120DALCLE,DAL,CLE
0021300607,00213,20140120LACDET,LAC,DET
0021300608,00213,20140120TORCHA,TOR,CHA
0021300609,00213,20140120PHIWAS,PHI,WAS
0021300610,00213,20140120BKNNYK,BKN,NYK
0021300611,00213,20140120NOPMEM,NOP,MEM
0021300612,00213,20140120MIAATL,MIA,ATL
0021300613,00213,20140120LALCHI,LAL,CHI
0021300614,00213,20140120PORHOU,POR,HOU
0021300615,00213,20140120INDGSW,IND,GSW
0021300616,00213,20140121ORLBKN,ORL,BKN
0021300617,00213,20140121BOSMIA,BOS,MIA
0021300618,00213,20140121SACNOP,SAC,NOP
0021300619,00213,20140121POROKC,POR,OKC
0021300620,00213,20140121MINUTA,MIN,UTA
0021300621,00213,20140122LACCHA,LAC,CHA
0021300622,00213,20140122CHICLE,CHI,CLE
0021300623,00213,20140122ATLORL,ATL,ORL
0021300624,00213,20140122DALTOR,DAL,TOR
0021300625,00213,20140122BOSWAS,BOS,WAS
0021300626,00213,20140122PHINYK,PHI,NYK
0021300627,00213,20140122SACHOU,SAC,HOU
0021300628,00213,20140122DETMIL,DET,MIL
0021300629,00213,20140122INDPHX,IND,PHX
0021300630,00213,20140122OKCSAS,OKC,SAS
0021300631,00213,20140123LALMIA,LAL,MIA
0021300632,00213,20140123DENPOR,DEN,POR
0021300633,00213,20140124LALORL,LAL,ORL
0021300634,00213,20140124TORPHI,TOR,PHI
0021300635,00213,20140124SASATL,SAS,ATL
0021300636,00213,20140124OKCBOS,OKC,BOS
0021300637,00213,20140124DALBKN,DAL,BKN
0021300638,00213,20140124MILCLE,MIL,CLE
0021300639,00213,20140124NOPDET,NOP,DET
0021300640,00213,20140124CHANYK,CHA,NYK
0021300641,00213,20140124LACCHI,LAC,CHI
0021300642,00213,20140124MEMHOU,MEM,HOU
0021300643,00213,20140124WASPHX,WAS,PHX
0021300644,00213,20140124INDSAC,IND,SAC
0021300645,00213,20140124MINGSW,MIN,GSW
0021300646,00213,20140125CHICHA,CHI,CHA
0021300647,00213,20140125LACTOR,LAC,TOR
0021300648,00213,20140125OKCPHI,OKC,PHI
0021300649,00213,20140125HOUMEM,HOU,MEM
0021300650,00213,20140125ATLMIL,ATL,MIL
0021300651,00213,20140125INDDEN,IND,DEN
0021300652,00213,20140125WASUTA,WAS,UTA
0021300653,00213,20140125MINPOR,MIN,POR
0021300654,00213,20140126SASMIA,SAS,MIA
0021300655,00213,20140126LALNYK,LAL,NYK
0021300656,00213,20140126ORLNOP,ORL,NOP
0021300657,00213,20140126PHXCLE,PHX,CLE
0021300658,00213,20140126BKNBOS,BKN,BOS
0021300659,00213,20140126DETDAL,DET,DAL
0021300660,00213,20140126PORGSW,POR,GSW
0021300661,00213,20140126DENSAC,DEN,SAC
0021300662,00213,20140127PHXPHI,PHX,PHI
0021300663,00213,20140127TORBKN,TOR,BKN
0021300664,00213,20140127MINCHI,MIN,CHI
0021300665,00213,20140127LACMIL,LAC,MIL
0021300666,00213,20140127ATLOKC,ATL,OKC
0021300667,00213,20140127SACUTA,SAC,UTA
0021300668,00213,20140128NOPCLE,NOP,CLE
0021300669,00213,20140128ORLDET,ORL,DET
0021300670,00213,20140128BOSNYK,BOS,NYK
0021300671,00213,20140128SASHOU,SAS,HOU
0021300672,00213,20140128MEMPOR,MEM,POR
0021300673,00213,20140128WASGSW,WAS,GSW
0021300674,00213,20140128INDLAL,IND,LAL
0021300675,00213,20140129OKCMIA,OKC,MIA
0021300676,00213,20140129ORLTOR,ORL,TOR
0021300677,00213,20140408DETATL,DET,ATL
0021300678,00213,20140129PHIBOS,PHI,BOS
0021300679,00213,20140129PHXMIL,PHX,MIL
0021300680,00213,20140129NOPMIN,NOP,MIN
0021300681,00213,20140129HOUDAL,HOU,DAL
0021300682,00213,20140129CHADEN,CHA,DEN
0021300683,00213,20140129CHISAS,CHI,SAS
0021300684,00213,20140129MEMSAC,MEM,SAC
0021300685,00213,20140129WASLAC,WAS,LAC
0021300686,00213,20140130PHXIND,PHX,IND
0021300687,00213,20140130CLENYK,CLE,NYK
0021300688,00213,20140130LACGSW,LAC,GSW
0021300689,00213,20140131MILORL,MIL,ORL
0021300690,00213,20140131ATLPHI,ATL,PHI
0021300691,00213,20140131MEMMIN,MEM,MIN
0021300692,00213,20140131OKCBKN,OKC,BKN
0021300693,00213,20140131SACDAL,SAC,DAL
0021300694,00213,20140131TORDEN,TOR,DEN
0021300695,00213,20140131CHALAL,CHA,LAL
0021300696,00213,20140131GSWUTA,GSW,UTA
0021300697,00213,20140201BKNIND,BKN,IND
0021300698,00213,20140201OKCWAS,OKC,WAS
0021300699,00213,20140201MINATL,MIN,ATL
0021300700,00213,20140201PHIDET,PHI,DET
0021300701,00213,20140201CLEHOU,CLE,HOU
0021300702,00213,20140201MILMEM,MIL,MEM
0021300703,00213,20140201CHINOP,CHI,NOP
0021300704,00213,20140201SACSAS,SAC,SAS
0021300705,00213,20140201MIANYK,MIA,NYK
0021300706,00213,20140201CHAPHX,CHA,PHX
0021300707,00213,20140201TORPOR,TOR,POR
0021300708,00213,20140201UTALAC,UTA,LAC
0021300709,00213,20140202ORLBOS,ORL,BOS
0021300710,00213,20140203ORLIND,ORL,IND
0021300711,00213,20140203PORWAS,POR,WAS
0021300712,00213,20140203PHIBKN,PHI,BKN
0021300713,00213,20140203DETMIA,DET,MIA
0021300714,00213,20140203NYKMIL,NYK,MIL
0021300715,00213,20140203SASNOP,SAS,NOP
0021300716,00213,20140203MEMOKC,MEM,OKC
0021300717,00213,20140203CLEDAL,CLE,DAL
0021300718,00213,20140203LACDEN,LAC,DEN
0021300719,00213,20140203TORUTA,TOR,UTA
0021300720,00213,20140203CHISAC,CHI,SAC
0021300721,00213,20140204INDATL,IND,ATL
0021300722,00213,20140204LALMIN,LAL,MIN
0021300723,00213,20140204CHIPHX,CHI,PHX
0021300724,00213,20140204CHAGSW,CHA,GSW
0021300725,00213,20140205LALCLE,LAL,CLE
0021300726,00213,20140205BOSPHI,BOS,PHI
0021300727,00213,20140205SASWAS,SAS,WAS
0021300728,00213,20140205PORNYK,POR,NYK
0021300729,00213,20140205PHXHOU,PHX,HOU
0021300730,00213,20140205DALMEM,DAL,MEM
0021300731,00213,20140205ATLNOP,ATL,NOP
0021300732,00213,20140205MINOKC,MIN,OKC
0021300733,00213,20140205DETORL,DET,ORL
0021300734,00213,20140205MILDEN,MIL,DEN
0021300735,00213,20140205TORSAC,TOR,SAC
0021300736,00213,20140205MIALAC,MIA,LAC
0021300737,00213,20140206SASBKN,SAS,BKN
0021300738,00213,20140206CHIGSW,CHI,GSW
0021300739,00213,20140207PORIND,POR,IND
0021300740,00213,20140207OKCORL,OKC,ORL
0021300741,00213,20140207LALPHI,LAL,PHI
0021300742,00213,20140207CLEWAS,CLE,WAS
0021300743,00213,20140207SACBOS,SAC,BOS
0021300744,00213,20140207BKNDET,BKN,DET
0021300745,00213,20140207DENNYK,DEN,NYK
0021300746,00213,20140207UTADAL,UTA,DAL
0021300747,00213,20140207MINNOP,MIN,NOP
0021300748,00213,20140207TORLAC,TOR,LAC
0021300749,00213,20140208SASCHA,SAS,CHA
0021300750,00213,20140208MEMATL,MEM,ATL
0021300751,00213,20140208DENDET,DEN,DET
0021300752,00213,20140208PORMIN,POR,MIN
0021300753,00213,20140208HOUMIL,HOU,MIL
0021300754,00213,20140208GSWPHX,GSW,PHX
0021300755,00213,20140208MIAUTA,MIA,UTA
0021300756,00213,20140209NYKOKC,NYK,OKC
0021300757,00213,20140209CHILAL,CHI,LAL
0021300758,00213,20140209DALBOS,DAL,BOS
0021300759,00213,20140209NOPBKN,NOP,BKN
0021300760,00213,20140209MEMCLE,MEM,CLE
0021300761,00213,20140209INDORL,IND,ORL
0021300762,00213,20140209SACWAS,SAC,WAS
0021300763,00213,20140209PHILAC,PHI,LAC
0021300764,00213,20140210DENIND,DEN,IND
0021300765,00213,20140210NOPTOR,NOP,TOR
0021300766,00213,20140210SASDET,SAS,DET
0021300767,00213,20140210BOSMIL,BOS,MIL
0021300768,00213,20140210HOUMIN,HOU,MIN
0021300769,00213,20140210PHIGSW,PHI,GSW
0021300770,00213,20140211DALCHA,DAL,CHA
0021300771,00213,20140211SACCLE,SAC,CLE
0021300772,00213,20140211ATLCHI,ATL,CHI
0021300773,00213,20140211WASMEM,WAS,MEM
0021300774,00213,20140211MIAPHX,MIA,PHX
0021300775,00213,20140211OKCPOR,OKC,POR
0021300776,00213,20140211UTALAL,UTA,LAL
0021300777,00213,20140212DALIND,DAL,IND
0021300778,00213,20140212MEMORL,MEM,ORL
0021300779,00213,20140212ATLTOR,ATL,TOR
0021300780,00213,20140212SASBOS,SAS,BOS
0021300781,00213,20140212CHABKN,CHA,BKN
0021300782,00213,20140212CLEDET,CLE,DET
0021300783,00213,20140212SACNYK,SAC,NYK
0021300784,00213,20140212WASHOU,WAS,HOU
0021300785,00213,20140212NOPMIL,NOP,MIL
0021300786,00213,20140212DENMIN,DEN,MIN
0021300787,00213,20140212PHIUTA,PHI,UTA
0021300788,00213,20140212MIAGSW,MIA,GSW
0021300789,00213,20140212PORLAC,POR,LAC
0021300790,00213,20140213BKNCHI,BKN,CHI
0021300791,00213,20140213OKCLAL,OKC,LAL
0021300792,00213,20140218ATLIND,ATL,IND
0021300793,00213,20140218CLEPHI,CLE,PHI
0021300794,00213,20140218TORWAS,TOR,WAS
0021300795,00213,20140218CHADET,CHA,DET
0021300796,00213,20140218NYKMEM,NYK,MEM
0021300797,00213,20140218ORLMIL,ORL,MIL
0021300798,00213,20140218MIADAL,MIA,DAL
0021300799,00213,20140218PHXDEN,PHX,DEN
0021300800,00213,20140218SASLAC,SAS,LAC
0021300801,00213,20140219DETCHA,DET,CHA
0021300802,00213,20140219ORLCLE,ORL,CLE
0021300803,00213,20140219CHITOR,CHI,TOR
0021300804,00213,20140219WASATL,WAS,ATL
0021300805,00213,20140219INDMIN,IND,MIN
0021300806,00213,20140219NYKNOP,NYK,NOP
0021300807,00213,20140219BOSPHX,BOS,PHX
0021300808,00213,20140219BKNUTA,BKN,UTA
0021300809,00213,20140219SASPOR,SAS,POR
0021300810,00213,20140219GSWSAC,GSW,SAC
0021300811,00213,20140219HOULAL,HOU,LAL
0021300812,00213,20140220DENMIL,DEN,MIL
0021300813,00213,20140220MIAOKC,MIA,OKC
0021300814,00213,20140220HOUGSW,HOU,GSW
0021300815,00213,20140221NOPCHA,NOP,CHA
0021300816,00213,20140221NYKORL,NYK,ORL
0021300817,00213,20140221DALPHI,DAL,PHI
0021300818,00213,20140221CLETOR,CLE,TOR
0021300819,00213,20140221ATLDET,ATL,DET
0021300820,00213,20140221DENCHI,DEN,CHI
0021300821,00213,20140221LACMEM,LAC,MEM
0021300822,00213,20140221SASPHX,SAS,PHX
0021300823,00213,20140221UTAPOR,UTA,POR
0021300824,00213,20140221BOSLAL,BOS,LAL
0021300825,00213,20140222MEMCHA,MEM,CHA
0021300826,00213,20140222NOPWAS,NOP,WAS
0021300827,00213,20140222NYKATL,NYK,ATL
0021300828,00213,20140222DALDET,DAL,DET
0021300829,00213,20140222INDMIL,IND,MIL
0021300830,00213,20140222MINUTA,MIN,UTA
0021300831,00213,20140222BOSSAC,BOS,SAC
0021300832,00213,20140222BKNGSW,BKN,GSW
0021300833,00213,20140223LACOKC,LAC,OKC
0021300834,00213,20140223CHIMIA,CHI,MIA
0021300835,00213,20140223WASCLE,WAS,CLE
0021300836,00213,20140223ORLTOR,ORL,TOR
0021300837,00213,20140223SACDEN,SAC,DEN
0021300838,00213,20140223HOUPHX,HOU,PHX
0021300839,00213,20140223BKNLAL,BKN,LAL
0021300840,00213,20140223MINPOR,MIN,POR
0021300841,00213,20140224MILPHI,MIL,PHI
0021300842,00213,20140224GSWDET,GSW,DET
0021300843,00213,20140224DALNYK,DAL,NYK
0021300844,00213,20140224LACNOP,LAC,NOP
0021300845,00213,20140224BOSUTA,BOS,UTA
0021300846,00213,20140225TORCLE,TOR,CLE
0021300847,00213,20140225LALIND,LAL,IND
0021300848,00213,20140225ORLWAS,ORL,WAS
0021300849,00213,20140225CHIATL,CHI,ATL
0021300850,00213,20140225PORDEN,POR,DEN
0021300851,00213,20140225MINPHX,MIN,PHX
0021300852,00213,20140225HOUSAC,HOU,SAC
0021300853,00213,20140226ORLPHI,ORL,PHI
0021300854,00213,20140226ATLBOS,ATL,BOS
0021300855,00213,20140226GSWCHI,GSW,CHI
0021300856,00213,20140226NOPDAL,NOP,DAL
0021300857,00213,20140226LALMEM,LAL,MEM
0021300858,00213,20140226CLEOKC,CLE,OKC
0021300859,00213,20140226DETSAS,DET,SAS
0021300860,00213,20140226PHXUTA,PHX,UTA
0021300861,00213,20140226BKNPOR,BKN,POR
0021300862,00213,20140226HOULAC,HOU,LAC
0021300863,00213,20140227MILIND,MIL,IND
0021300864,00213,20140227WASTOR,WAS,TOR
0021300865,00213,20140227NYKMIA,NYK,MIA
0021300866,00213,20140227BKNDEN,BKN,DEN
0021300867,00213,20140228UTACLE,UTA,CLE
0021300868,00213,20140228MEMOKC,MEM,OKC
0021300869,00213,20140228GSWNYK,GSW,NYK
0021300870,00213,20140228CHIDAL,CHI,DAL
0021300871,00213,20140228CHASAS,CHA,SAS
0021300872,00213,20140228SACLAL,SAC,LAL
0021300873,00213,20140228NOPPHX,NOP,PHX
0021300874,00213,20140301ORLMIA,ORL,MIA
0021300875,00213,20140301WASPHI,WAS,PHI
0021300876,00213,20140301DETHOU,DET,HOU
0021300877,00213,20140301INDBOS,IND,BOS
0021300878,00213,20140301BKNMIL,BKN,MIL
0021300879,00213,20140301CLEMEM,CLE,MEM
0021300880,00213,20140301DENPOR,DEN,POR
0021300881,00213,20140301MINSAC,MIN,SAC
0021300882,00213,20140301NOPLAC,NOP,LAC
0021300883,00213,20140302NYKCHI,NYK,CHI
0021300884,00213,20140302GSWTOR,GSW,TOR
0021300885,00213,20140302UTAIND,UTA,IND
0021300886,00213,20140302PHIORL,PHI,ORL
0021300887,00213,20140302CHAOKC,CHA,OKC
0021300888,00213,20140302DALSAS,DAL,SAS
0021300889,00213,20140302ATLPHX,ATL,PHX
0021300890,00213,20140303MEMWAS,MEM,WAS
0021300891,00213,20140303CHIBKN,CHI,BKN
0021300892,00213,20140303NYKDET,NYK,DET
0021300893,00213,20140303CHAMIA,CHA,MIA
0021300894,00213,20140303UTAMIL,UTA,MIL
0021300895,00213,20140303MINDEN,MIN,DEN
0021300896,00213,20140303LALPOR,LAL,POR
0021300897,00213,20140303NOPSAC,NOP,SAC
0021300898,00213,20140304SASCLE,SAS,CLE
0021300899,00213,20140304GSWIND,GSW,IND
0021300900,00213,20140304MIAHOU,MIA,HOU
0021300901,00213,20140304PHIOKC,PHI,OKC
0021300902,00213,20140304LACPHX,LAC,PHX
0021300903,00213,20140304NOPLAL,NOP,LAL
0021300904,00213,20140305INDCHA,IND,CHA
0021300905,00213,20140305HOUORL,HOU,ORL
0021300906,00213,20140305UTAWAS,UTA,WAS
0021300907,00213,20140305GSWBOS,GSW,BOS
0021300908,00213,20140305MEMBKN,MEM,BKN
0021300909,00213,20140305CHIDET,CHI,DET
0021300910,00213,20140305SACMIL,SAC,MIL
0021300911,00213,20140305NYKMIN,NYK,MIN
0021300912,00213,20140305DALDEN,DAL,DEN
0021300913,00213,20140305ATLPOR,ATL,POR
0021300914,00213,20140306MIASAS,MIA,SAS
0021300915,00213,20140306OKCPHX,OKC,PHX
0021300916,00213,20140306LACLAL,LAC,LAL
0021300917,00213,20140307MEMCHI,MEM,CHI
0021300918,00213,20140307CLECHA,CLE,CHA
0021300919,00213,20140307SACTOR,SAC,TOR
0021300920,00213,20140307BKNBOS,BKN,BOS
0021300921,00213,20140307UTANYK,UTA,NYK
0021300922,00213,20140307DETMIN,DET,MIN
0021300923,00213,20140307MILNOP,MIL,NOP
0021300924,00213,20140307PORDAL,POR,DAL
0021300925,00213,20140307LALDEN,LAL,DEN
0021300926,00213,20140307INDHOU,IND,HOU
0021300927,00213,20140307ATLGSW,ATL,GSW
0021300928,00213,20140308NYKCLE,NYK,CLE
0021300929,00213,20140308UTAPHI,UTA,PHI
0021300930,00213,20140308CHAMEM,CHA,MEM
0021300931,00213,20140308WASMIL,WAS,MIL
0021300932,00213,20140308ORLSAS,ORL,SAS
0021300933,00213,20140308ATLLAC,ATL,LAC
0021300934,00213,20140309MIACHI,MIA,CHI
0021300935,00213,20140309OKCLAL,OKC,LAL
0021300936,00213,20140309DENNOP,DEN,NOP
0021300937,00213,20140309DETBOS,DET,BOS
0021300938,00213,20140309SACBKN,SAC,BKN
0021300939,00213,20140309PORHOU,POR,HOU
0021300940,00213,20140309TORMIN,TOR,MIN
0021300941,00213,20140309INDDAL,IND,DAL
0021300942,00213,20140309PHXGSW,PHX,GSW
0021300943,00213,20140310DENCHA,DEN,CHA
0021300944,00213,20140310TORBKN,TOR,BKN
0021300945,00213,20140310WASMIA,WAS,MIA
0021300946,00213,20140310PHINYK,PHI,NYK
0021300947,00213,20140310ORLMIL,ORL,MIL
0021300948,00213,20140310ATLUTA,ATL,UTA
0021300949,00213,20140310PHXLAC,PHX,LAC
0021300950,00213,20140311BOSIND,BOS,IND
0021300951,00213,20140311SACDET,SAC,DET
0021300952,00213,20140311SASCHI,SAS,CHI
0021300953,00213,20140311PORMEM,POR,MEM
0021300954,00213,20140311MILMIN,MIL,MIN
0021300955,00213,20140311HOUOKC,HOU,OKC
0021300956,00213,20140311DALGSW,DAL,GSW
0021300957,00213,20140312BKNMIA,BKN,MIA
0021300958,00213,20140312DENORL,DEN,ORL
0021300959,00213,20140312SACPHI,SAC,PHI
0021300960,00213,20140312DETTOR,DET,TOR
0021300961,00213,20140312CHAWAS,CHA,WAS
0021300962,00213,20140312NYKBOS,NYK,BOS
0021300963,00213,20140312MEMNOP,MEM,NOP
0021300964,00213,20140312DALUTA,DAL,UTA
0021300965,00213,20140312PORSAS,POR,SAS
0021300966,00213,20140312CLEPHX,CLE,PHX
0021300967,00213,20140312GSWLAC,GSW,LAC
0021300968,00213,20140313HOUCHI,HOU,CHI
0021300969,00213,20140313MILATL,MIL,ATL
0021300970,00213,20140313LALOKC,LAL,OKC
0021300971,00213,20140314MINCHA,MIN,CHA
0021300972,00213,20140314WASORL,WAS,ORL
0021300973,00213,20140314INDPHI,IND,PHI
0021300974,00213,20140314MEMTOR,MEM,TOR
0021300975,00213,20140314PHXBOS,PHX,BOS
0021300976,00213,20140314DENMIA,DEN,MIA
0021300977,00213,20140314PORNOP,POR,NOP
0021300978,00213,20140314LALSAS,LAL,SAS
0021300979,00213,20140314LACUTA,LAC,UTA
0021300980,00213,20140314CLEGSW,CLE,GSW
0021300981,00213,20140315MILNYK,MIL,NYK
0021300982,00213,20140315BKNWAS,BKN,WAS
0021300983,00213,20140315DENATL,DEN,ATL
0021300984,00213,20140315INDDET,IND,DET
0021300985,00213,20140315MEMPHI,MEM,PHI
0021300986,00213,20140315SACCHI,SAC,CHI
0021300987,00213,20140316CHAMIL,CHA,MIL
0021300988,00213,20140316PHXTOR,PHX,TOR
0021300989,00213,20140316HOUMIA,HOU,MIA
0021300990,00213,20140316BOSNOP,BOS,NOP
0021300991,00213,20140316SACMIN,SAC,MIN
0021300992,00213,20140316DALOKC,DAL,OKC
0021300993,00213,20140316UTASAS,UTA,SAS
0021300994,00213,20140316GSWPOR,GSW,POR
0021300995,00213,20140316CLELAC,CLE,LAC
0021300996,00213,20140317ATLCHA,ATL,CHA
0021300997,00213,20140317PHIIND,PHI,IND
0021300998,00213,20140317PHXBKN,PHX,BKN
0021300999,00213,20140317OKCCHI,OKC,CHI
0021301000,00213,20140317UTAHOU,UTA,HOU
0021301001,00213,20140317BOSDAL,BOS,DAL
0021301002,00213,20140317LACDEN,LAC,DEN
0021301003,00213,20140318MIACLE,MIA,CLE
0021301004,00213,20140318TORATL,TOR,ATL
0021301005,00213,20140318MILPOR,MIL,POR
0021301006,00213,20140318WASSAC,WAS,SAC
0021301007,00213,20140318ORLGSW,ORL,GSW
0021301008,00213,20140319CHIPHI,CHI,PHI
0021301009,00213,20140319MIABOS,MIA,BOS
0021301010,00213,20140319CHABKN,CHA,BKN
0021301011,00213,20140319UTAMEM,UTA,MEM
0021301012,00213,20140319TORNOP,TOR,NOP
0021301013,00213,20140319INDNYK,IND,NYK
0021301014,00213,20140319MINDAL,MIN,DAL
0021301015,00213,20140319DETDEN,DET,DEN
0021301016,00213,20140319ORLPHX,ORL,PHX
0021301017,00213,20140319SASLAL,SAS,LAL
0021301018,00213,20140320OKCCLE,OKC,CLE
0021301019,00213,20140320MINHOU,MIN,HOU
0021301020,00213,20140320WASPOR,WAS,POR
0021301021,00213,20140320MILGSW,MIL,GSW
0021301022,00213,20140321CHIIND,CHI,IND
0021301023,00213,20140321NYKPHI,NYK,PHI
0021301024,00213,20140321OKCTOR,OKC,TOR
0021301025,00213,20140321NOPATL,NOP,ATL
0021301026,00213,20140321BOSBKN,BOS,BKN
0021301027,00213,20140321MEMMIA,MEM,MIA
0021301028,00213,20140321DENDAL,DEN,DAL
0021301029,00213,20140321DETPHX,DET,PHX
0021301030,00213,20140321SASSAC,SAS,SAC
0021301031,00213,20140321WASLAL,WAS,LAL
0021301032,00213,20140322PORCHA,POR,CHA
0021301033,00213,20140322HOUCLE,HOU,CLE
0021301034,00213,20140322PHICHI,PHI,CHI
0021301035,00213,20140322INDMEM,IND,MEM
0021301036,00213,20140322MIANOP,MIA,NOP
0021301037,00213,20140322ORLUTA,ORL,UTA
0021301038,00213,20140322SASGSW,SAS,GSW
0021301039,00213,20140322DETLAC,DET,LAC
0021301040,00213,20140323ATLTOR,ATL,TOR
0021301041,00213,20140323PHXMIN,PHX,MIN
0021301042,00213,20140323WASDEN,WAS,DEN
0021301043,00213,20140323MILSAC,MIL,SAC
0021301044,00213,20140323BKNDAL,BKN,DAL
0021301045,00213,20140323CLENYK,CLE,NYK
0021301046,00213,20140323ORLLAL,ORL,LAL
0021301047,00213,20140324HOUCHA,HOU,CHA
0021301048,00213,20140324PHXATL,PHX,ATL
0021301049,00213,20140324PORMIA,POR,MIA
0021301050,00213,20140324INDCHI,IND,CHI
0021301051,00213,20140324MINMEM,MIN,MEM
0021301052,00213,20140324BKNNOP,BKN,NOP
0021301053,00213,20140324DENOKC,DEN,OKC
0021301054,00213,20140324PHISAS,PHI,SAS
0021301055,00213,20140324DETUTA,DET,UTA
0021301056,00213,20140324MILLAC,MIL,LAC
0021301057,00213,20140325TORCLE,TOR,CLE
0021301058,00213,20140325PORORL,POR,ORL
0021301059,00213,20140325OKCDAL,OKC,DAL
0021301060,00213,20140325NYKLAL,NYK,LAL
0021301061,00213,20140326BKNCHA,BKN,CHA
0021301062,00213,20140326PHXWAS,PHX,WAS
0021301063,00213,20140326TORBOS,TOR,BOS
0021301064,00213,20140326CLEDET,CLE,DET
0021301065,00213,20140326ATLMIN,ATL,MIN
0021301066,00213,20140326LACNOP,LAC,NOP
0021301067,00213,20140326MIAIND,MIA,IND
0021301068,00213,20140326DENSAS,DEN,SAS
0021301069,00213,20140326NYKSAC,NYK,SAC
0021301070,00213,20140326MEMUTA,MEM,UTA
0021301071,00213,20140327PORATL,POR,ATL
0021301072,00213,20140327PHIHOU,PHI,HOU
0021301073,00213,20140327LALMIL,LAL,MIL
0021301074,00213,20140327LACDAL,LAC,DAL
0021301075,00213,20140328CHAORL,CHA,ORL
0021301076,00213,20140328BOSTOR,BOS,TOR
0021301077,00213,20140328INDWAS,IND,WAS
0021301078,00213,20140328CLEBKN,CLE,BKN
0021301079,00213,20140328MIADET,MIA,DET
0021301080,00213,20140328PORCHI,POR,CHI
0021301081,00213,20140328LALMIN,LAL,MIN
0021301082,00213,20140328UTANOP,UTA,NOP
0021301083,00213,20140328SACOKC,SAC,OKC
0021301084,00213,20140328SASDEN,SAS,DEN
0021301085,00213,20140328NYKPHX,NYK,PHX
0021301086,00213,20140328MEMGSW,MEM,GSW
0021301087,00213,20140329DETPHI,DET,PHI
0021301088,00213,20140329LACHOU,LAC,HOU
0021301089,00213,20140329ATLWAS,ATL,WAS
0021301090,00213,20140329SACDAL,SAC,DAL
0021301091,00213,20140329MIAMIL,MIA,MIL
0021301092,00213,20140329NOPSAS,NOP,SAS
0021301093,00213,20140330UTAOKC,UTA,OKC
0021301094,00213,20140330INDCLE,IND,CLE
0021301095,00213,20140330MINBKN,MIN,BKN
0021301096,00213,20140330TORORL,TOR,ORL
0021301097,00213,20140330CHIBOS,CHI,BOS
0021301098,00213,20140330NYKGSW,NYK,GSW
0021301099,00213,20140330MEMPOR,MEM,POR
0021301100,00213,20140330PHXLAL,PHX,LAL
0021301101,00213,20140331WASCHA,WAS,CHA
0021301102,00213,20140331SASIND,SAS,IND
0021301103,00213,20140331PHIATL,PHI,ATL
0021301104,00213,20140331MILDET,MIL,DET
0021301105,00213,20140331TORMIA,TOR,MIA
0021301106,00213,20140331BOSCHI,BOS,CHI
0021301107,00213,20140331LACMIN,LAC,MIN
0021301108,00213,20140331SACNOP,SAC,NOP
0021301109,00213,20140331MEMDEN,MEM,DEN
0021301110,00213,20140331NYKUTA,NYK,UTA
0021301111,00213,20140401HOUBKN,HOU,BKN
0021301112,00213,20140401GSWDAL,GSW,DAL
0021301113,00213,20140401PORLAL,POR,LAL
0021301114,00213,20140402DETIND,DET,IND
0021301115,00213,20140402BKNNYK,BKN,NYK
0021301116,00213,20140402CLEORL,CLE,ORL
0021301117,00213,20140402CHAPHI,CHA,PHI
0021301118,00213,20140402HOUTOR,HOU,TOR
0021301119,00213,20140402BOSWAS,BOS,WAS
0021301120,00213,20140402CHIATL,CHI,ATL
0021301121,00213,20140402MILMIA,MIL,MIA
0021301122,00213,20140402MEMMIN,MEM,MIN
0021301123,00213,20140402GSWSAS,GSW,SAS
0021301124,00213,20140402NOPDEN,NOP,DEN
0021301125,00213,20140402LACPHX,LAC,PHX
0021301126,00213,20140402LALSAC,LAL,SAC
0021301127,00213,20140403SASOKC,SAS,OKC
0021301128,00213,20140403DALLAC,DAL,LAC
0021301129,00213,20140404DENMEM,DEN,MEM
0021301130,00213,20140404ORLCHA,ORL,CHA
0021301131,00213,20140404INDTOR,IND,TOR
0021301132,00213,20140404CLEATL,CLE,ATL
0021301133,00213,20140404PHIBOS,PHI,BOS
